RealTimestamp,ElapsedSeconds,TopLeft(kg),TopRight(kg),BottomLeft(kg),BottomRight(kg),TotalWeight(kg),CoPX(cm),CoPY(cm)
50:25.3,31.348,1.25,32.96,3.7,30.56,79.35,18.65,-6.67
50:25.3,31.359,1.22,33,3.74,30.33,79.18,18.64,-6.71
50:25.3,31.373,1.35,33.12,3.69,30.25,79.29,18.6,-6.77
50:25.3,31.381,1.35,33.12,3.69,30.25,79.29,18.6,-6.77
50:25.3,31.39,1.53,33.4,3.77,30.08,79.66,18.45,-6.87
50:25.3,31.4,1.53,33.4,3.77,30.08,79.66,18.45,-6.87
50:25.3,31.41,1.6,33.5,3.8,29.9,79.68,18.39,-6.93
50:25.3,31.421,1.7,33.61,3.73,29.78,79.71,18.38,-7
50:25.4,31.43,1.7,33.61,3.73,29.78,79.71,18.38,-7
50:25.4,31.44,1.7,33.6,3.76,29.46,79.41,18.34,-7.05
50:25.4,31.454,1.78,33.67,3.73,29.21,79.27,18.31,-7.12
50:25.4,31.463,1.78,33.67,3.73,29.21,79.27,18.31,-7.12
50:25.4,31.471,1.8,33.69,3.68,29.09,79.14,18.32,-7.16
50:25.4,31.482,1.8,33.69,3.68,29.09,79.14,18.32,-7.16
50:25.4,31.491,1.75,33.62,3.68,29.06,78.99,18.34,-7.15
50:25.4,31.503,1.74,33.53,3.7,29.25,79.09,18.34,-7.09
50:25.4,31.513,1.74,33.53,3.7,29.25,79.09,18.34,-7.09
50:25.4,31.523,1.59,33.3,3.73,29.44,78.95,18.41,-6.98
50:25.5,31.54,1.53,33.2,3.71,29.69,79.02,18.46,-6.92
50:25.5,31.553,1.53,33.2,3.71,29.69,79.02,18.46,-6.92
50:25.5,31.563,1.46,33.17,3.75,30.05,79.31,18.49,-6.83
50:25.5,31.574,1.47,33.19,3.74,30.23,79.52,18.5,-6.8
50:25.5,31.584,1.41,33.13,3.75,30.34,79.51,18.53,-6.76
50:25.5,31.594,1.41,33.13,3.75,30.34,79.51,18.53,-6.76
50:25.5,31.604,1.3,33.07,3.68,30.37,79.3,18.63,-6.74
50:25.5,31.614,1.31,32.92,3.77,30.56,79.44,18.58,-6.66
50:25.5,31.624,1.31,32.92,3.77,30.56,79.44,18.58,-6.66
50:25.6,31.634,1.26,32.83,3.79,30.63,79.39,18.59,-6.62
50:25.6,31.644,1.26,32.83,3.79,30.63,79.39,18.59,-6.62
50:25.6,31.656,1.26,32.67,3.81,30.67,79.29,18.58,-6.58
50:25.6,31.665,1.14,32.66,3.7,30.73,79.11,18.71,-6.57
50:25.6,31.675,1.14,32.66,3.7,30.73,79.11,18.71,-6.57
50:25.6,31.685,1.16,32.6,3.7,30.7,79.04,18.69,-6.57
50:25.6,31.695,1.14,32.5,3.71,30.74,78.97,18.7,-6.54
50:25.6,31.705,1.14,32.5,3.71,30.74,78.97,18.7,-6.54
50:25.6,31.715,1.14,32.28,3.71,30.87,78.88,18.69,-6.48
50:25.6,31.726,1.14,32.28,3.71,30.87,78.88,18.69,-6.48
50:25.7,31.735,0.94,32.18,3.72,31.08,78.81,18.81,-6.39
50:25.7,31.745,0.97,32.18,3.76,31.44,79.24,18.78,-6.32
50:25.7,31.756,0.97,32.18,3.76,31.44,79.24,18.78,-6.32
50:25.7,31.766,0.99,32.12,3.79,31.67,79.46,18.76,-6.27
50:25.7,31.777,0.86,32.03,3.83,31.93,79.55,18.82,-6.18
50:25.7,31.787,0.86,32.03,3.83,31.93,79.55,18.82,-6.18
50:25.7,31.796,0.85,31.97,3.84,32.18,79.71,18.83,-6.12
50:25.7,31.807,0.82,31.9,3.89,32.27,79.75,18.82,-6.08
50:25.7,31.821,0.82,31.9,3.89,32.27,79.75,18.82,-6.08
50:25.8,31.829,0.78,31.81,3.82,32.36,79.65,18.88,-6.05
50:25.8,31.837,0.78,31.81,3.82,32.36,79.65,18.88,-6.05
50:25.8,31.848,0.69,31.73,3.88,32.3,79.48,18.89,-6.02
50:25.8,31.858,0.72,31.63,3.85,32.22,79.3,18.89,-6.03
50:25.8,31.868,0.72,31.63,3.85,32.22,79.3,18.89,-6.03
50:25.8,31.878,0.69,31.57,3.78,31.88,78.81,18.93,-6.08
50:25.8,31.888,0.75,31.57,3.86,31.57,78.63,18.83,-6.13
50:25.8,31.898,0.75,31.57,3.86,31.57,78.63,18.83,-6.13
50:25.8,31.913,0.94,31.73,3.88,31.28,78.72,18.7,-6.24
50:25.8,31.922,0.94,31.73,3.88,31.28,78.72,18.7,-6.24
50:25.9,31.93,1.03,31.92,3.82,30.96,78.61,18.68,-6.36
50:25.9,31.94,1.18,32.22,3.88,30.75,78.91,18.57,-6.47
50:25.9,31.951,1.18,32.22,3.88,30.75,78.91,18.57,-6.47
50:25.9,31.96,1.24,32.29,3.94,30.61,78.96,18.49,-6.5
50:25.9,31.97,1.4,32.43,3.87,30.6,79.18,18.45,-6.57
50:25.9,31.983,1.4,32.43,3.87,30.6,79.18,18.45,-6.57
50:25.9,31.991,1.48,32.51,3.91,30.57,79.36,18.38,-6.6
50:25.9,32.002,1.41,32.31,4.04,30.79,79.43,18.35,-6.49
50:25.9,32.014,1.41,32.31,4.04,30.79,79.43,18.35,-6.49
50:25.9,32.024,1.43,32.14,4.15,30.97,79.58,18.27,-6.41
50:26.0,32.033,1.43,32.14,4.15,30.97,79.58,18.27,-6.41
50:26.0,32.041,1.33,31.81,4.16,31.13,79.31,18.32,-6.3
50:26.0,32.051,1.4,31.62,4.22,31.28,79.4,18.25,-6.25
50:26.0,32.061,1.4,31.62,4.22,31.28,79.4,18.25,-6.25
50:26.0,32.073,1.4,31.47,4.31,31.34,79.4,18.19,-6.19
50:26.0,32.081,1.45,31.27,4.47,31.43,79.51,18.06,-6.13
50:26.0,32.092,1.45,31.27,4.47,31.43,79.51,18.06,-6.13
50:26.0,32.107,1.49,31.07,4.44,31.45,79.34,18.05,-6.1
50:26.0,32.113,1.49,31.07,4.44,31.45,79.34,18.05,-6.1
50:26.0,32.123,1.52,30.78,4.64,31.73,79.56,17.92,-5.97
50:26.1,32.133,1.59,30.65,4.73,32,79.86,17.84,-5.9
50:26.1,32.142,1.59,30.65,4.73,32,79.86,17.84,-5.9
50:26.1,32.154,1.64,30.54,4.73,32,79.8,17.8,-5.89
50:26.1,32.164,1.79,30.59,4.84,31.94,80.05,17.66,-5.92
50:26.1,32.174,1.79,30.59,4.84,31.94,80.05,17.66,-5.92
50:26.1,32.186,1.83,30.7,4.8,31.6,79.81,17.65,-6.01
50:26.1,32.196,1.83,30.7,4.8,31.6,79.81,17.65,-6.01
50:26.1,32.204,1.77,30.74,4.72,31.2,79.32,17.7,-6.08
50:26.1,32.215,1.86,30.78,4.56,30.83,78.91,17.73,-6.2
50:26.2,32.227,1.86,30.78,4.56,30.83,78.91,17.73,-6.2
50:26.2,32.235,1.9,30.7,4.53,30.42,78.44,17.69,-6.26
50:26.2,32.245,1.91,30.75,4.51,30.39,78.44,17.7,-6.28
50:26.2,32.264,1.91,30.75,4.51,30.39,78.44,17.7,-6.28
50:26.2,32.265,2.01,30.78,4.62,30.46,78.76,17.58,-6.28
50:26.2,32.275,2.01,30.78,4.59,30.46,78.73,17.6,-6.28
50:26.2,32.286,2.03,30.87,4.59,30.59,78.97,17.6,-6.28
50:26.2,32.297,2.08,30.95,4.63,30.61,79.16,17.56,-6.29
50:26.2,32.306,2.08,30.95,4.63,30.61,79.16,17.56,-6.29
50:26.2,32.317,2.09,30.99,4.65,30.51,79.13,17.54,-6.32
50:26.3,32.327,2.24,31.12,4.69,30.42,79.35,17.44,-6.37
50:26.3,32.336,2.24,31.12,4.69,30.42,79.35,17.44,-6.37
50:26.3,32.347,2.26,31.41,4.58,30.17,79.3,17.49,-6.49
50:26.3,32.362,2.27,31.5,4.41,29.81,78.88,17.56,-6.6
50:26.3,32.368,2.27,31.5,4.41,29.81,78.88,17.56,-6.6
50:26.3,32.387,2.25,31.72,4.32,29.67,78.84,17.63,-6.68
50:26.3,32.388,2.25,31.72,4.32,29.67,78.84,17.63,-6.68
50:26.3,32.398,2.11,31.78,4.23,29.65,78.66,17.76,-6.68
50:26.3,32.408,1.9,31.81,4.16,30.2,78.95,17.95,-6.56
50:26.3,32.418,1.9,31.81,4.16,30.2,78.95,17.95,-6.56
50:26.4,32.429,1.63,31.64,4.23,30.93,79.31,18.09,-6.35
50:26.4,32.438,1.33,31.57,4.19,31.57,79.54,18.31,-6.18
50:26.4,32.448,1.33,31.57,4.19,31.57,79.54,18.31,-6.18
50:26.4,32.458,1.2,31.5,4.19,31.99,79.77,18.4,-6.07
50:26.4,32.473,1.2,31.5,4.19,31.99,79.77,18.4,-6.07
50:26.4,32.483,1.02,31.54,4,32.11,79.56,18.62,-6.06
50:26.4,32.488,0.96,31.58,4.05,31.99,79.47,18.62,-6.07
50:26.4,32.499,0.96,31.58,4.05,31.99,79.47,18.62,-6.07
50:26.4,32.513,0.97,31.57,3.97,31.75,79.14,18.65,-6.12
50:26.4,32.521,0.93,31.57,3.84,31.65,78.87,18.74,-6.15
50:26.5,32.529,0.93,31.57,3.84,31.65,78.87,18.74,-6.15
50:26.5,32.543,0.94,31.54,3.89,31.58,78.84,18.7,-6.15
50:26.5,32.552,0.94,31.54,3.89,31.58,78.84,18.7,-6.15
50:26.5,32.561,0.9,31.48,3.88,31.47,78.62,18.72,-6.16
50:26.5,32.57,0.9,31.42,3.88,31.48,78.57,18.72,-6.14
50:26.5,32.58,0.9,31.42,3.88,31.48,78.57,18.72,-6.14
50:26.5,32.59,0.95,31.59,3.91,31.6,78.93,18.69,-6.16
50:26.5,32.601,0.93,31.6,3.94,31.64,78.99,18.68,-6.15
50:26.5,32.619,0.93,31.6,3.94,31.64,78.99,18.68,-6.15
50:26.6,32.633,0.97,31.62,3.95,31.63,79.05,18.66,-6.16
50:26.6,32.642,0.96,31.47,3.97,31.67,78.95,18.65,-6.12
50:26.6,32.653,1,31.46,4.02,31.64,79,18.59,-6.12
50:26.6,32.663,1,31.46,4.02,31.64,79,18.59,-6.12
50:26.6,32.671,1.13,31.48,4.08,31.63,79.2,18.49,-6.14
50:26.6,32.682,1.21,31.61,4.21,31.78,79.69,18.38,-6.13
50:26.6,32.692,1.21,31.61,4.21,31.78,79.69,18.38,-6.13
50:26.6,32.709,1.23,31.62,4.23,31.82,79.78,18.36,-6.12
50:26.6,32.717,1.23,31.62,4.23,31.82,79.78,18.36,-6.12
50:26.7,32.728,1.29,31.52,4.27,31.66,79.62,18.29,-6.14
50:26.7,32.733,1.38,31.46,4.38,31.78,79.88,18.18,-6.1
50:26.7,32.743,1.38,31.46,4.38,31.78,79.88,18.18,-6.1
50:26.7,32.753,1.46,31.5,4.4,31.86,80.11,18.13,-6.11
50:26.7,32.762,1.48,31.55,4.39,31.75,80.06,18.12,-6.14
50:26.7,32.773,1.48,31.55,4.39,31.75,80.06,18.12,-6.14
50:26.7,32.783,1.48,31.58,4.31,31.45,79.71,18.15,-6.21
50:26.7,32.793,1.48,31.58,4.31,31.45,79.71,18.15,-6.21
50:26.7,32.803,1.46,31.51,4.24,31.15,79.25,18.18,-6.26
50:26.7,32.815,1.42,31.4,4.25,31.05,79.02,18.19,-6.24
50:26.7,32.824,1.42,31.4,4.25,31.05,79.02,18.19,-6.24
50:26.8,32.834,1.51,31.35,4.18,30.99,78.92,18.17,-6.28
50:26.8,32.844,1.53,31.41,4.22,30.92,78.97,18.14,-6.3
50:26.8,32.854,1.53,31.41,4.22,30.92,78.97,18.14,-6.3
50:26.8,32.864,1.54,31.49,4.25,30.73,78.9,18.11,-6.34
50:26.8,32.874,1.6,31.49,4.28,30.73,78.99,18.06,-6.34
50:26.8,32.888,1.6,31.56,4.28,30.62,78.95,18.06,-6.37
50:26.8,32.895,1.8,31.62,4.28,30.59,79.17,17.95,-6.43
50:26.8,32.906,1.8,31.62,4.28,30.59,79.17,17.95,-6.43
50:26.8,32.915,1.8,31.7,4.28,30.45,79.11,17.95,-6.46
50:26.8,32.925,1.88,31.65,4.36,30.44,79.21,17.85,-6.46
50:26.9,32.936,1.88,31.65,4.36,30.44,79.21,17.85,-6.46
50:26.9,32.946,1.93,31.72,4.34,30.35,79.22,17.84,-6.5
50:26.9,32.956,1.93,31.72,4.34,30.35,79.22,17.84,-6.5
50:26.9,32.965,1.98,31.71,4.39,30.27,79.23,17.78,-6.51
50:26.9,32.983,2.02,31.72,4.34,30.21,79.18,17.77,-6.54
50:26.9,32.985,2.02,31.72,4.34,30.21,79.18,17.77,-6.54
50:26.9,32.996,2.08,31.75,4.41,30.03,79.15,17.69,-6.57
50:26.9,33.005,2.12,31.75,4.39,30,79.14,17.68,-6.59
50:26.9,33.022,2.12,31.75,4.39,30,79.14,17.68,-6.59
50:27.0,33.033,2.13,31.74,4.39,30.04,79.18,17.68,-6.58
50:27.0,33.04,2.13,31.74,4.39,30.04,79.18,17.68,-6.58
50:27.0,33.046,2.14,31.62,4.42,30.15,79.21,17.65,-6.54
50:27.0,33.056,1.97,31.52,4.42,30.27,79.07,17.75,-6.47
50:27.0,33.066,1.97,31.52,4.42,30.27,79.07,17.75,-6.47
50:27.0,33.08,2.1,31.55,4.49,30.39,79.42,17.65,-6.47
50:27.0,33.086,2.03,31.47,4.47,30.56,79.42,17.7,-6.41
50:27.0,33.096,2.03,31.47,4.47,30.56,79.42,17.7,-6.41
50:27.0,33.106,2.01,31.51,4.47,30.64,79.52,17.72,-6.4
50:27.0,33.117,2.01,31.51,4.47,30.64,79.52,17.72,-6.4
50:27.1,33.127,1.92,31.39,4.56,30.73,79.48,17.72,-6.33
50:27.1,33.137,1.94,31.38,4.57,30.7,79.47,17.7,-6.34
50:27.1,33.146,1.94,31.38,4.57,30.7,79.47,17.7,-6.34
50:27.1,33.156,1.92,31.23,4.49,30.66,79.19,17.75,-6.33
50:27.1,33.167,1.98,31.19,4.47,30.62,79.15,17.72,-6.35
50:27.1,33.177,1.98,31.19,4.47,30.62,79.15,17.72,-6.35
50:27.1,33.187,2.04,31.13,4.52,30.59,79.17,17.65,-6.34
50:27.1,33.197,2.04,31.13,4.52,30.59,79.17,17.65,-6.34
50:27.1,33.208,1.96,31.07,4.51,30.45,78.87,17.69,-6.34
50:27.1,33.217,2.03,31.05,4.55,30.54,79.06,17.63,-6.33
50:27.2,33.231,2.03,31.05,4.55,30.54,79.06,17.63,-6.33
50:27.2,33.238,2.06,31.11,4.57,30.47,79.1,17.6,-6.35
50:27.2,33.249,2.04,31.03,4.58,30.52,79.06,17.61,-6.32
50:27.2,33.258,2.04,31.03,4.58,30.52,79.06,17.61,-6.32
50:27.2,33.268,1.95,30.92,4.6,30.7,79.05,17.65,-6.25
50:27.2,33.278,1.95,30.92,4.6,30.7,79.05,17.65,-6.25
50:27.2,33.287,1.85,30.77,4.6,30.94,79.04,17.71,-6.17
50:27.2,33.298,1.91,30.72,4.63,31.14,79.29,17.67,-6.13
50:27.2,33.315,1.91,30.72,4.63,31.14,79.29,17.67,-6.13
50:27.3,33.326,1.84,30.6,4.72,31.26,79.31,17.66,-6.06
50:27.3,33.335,1.78,30.51,4.74,31.57,79.49,17.7,-5.98
50:27.3,33.344,1.78,30.51,4.74,31.57,79.49,17.7,-5.98
50:27.3,33.353,1.72,30.36,4.73,31.86,79.55,17.74,-5.89
50:27.3,33.361,1.72,30.36,4.73,31.86,79.55,17.74,-5.89
50:27.3,33.37,1.67,30.19,4.81,31.96,79.52,17.72,-5.82
50:27.3,33.38,1.6,30.12,4.74,31.99,79.34,17.8,-5.8
50:27.3,33.391,1.6,30.12,4.74,31.99,79.34,17.8,-5.8
50:27.3,33.4,1.5,29.94,4.79,32.17,79.29,17.82,-5.71
50:27.3,33.42,1.48,29.79,4.82,32.45,79.43,17.82,-5.63
50:27.3,33.422,1.48,29.79,4.82,32.45,79.43,17.82,-5.63
50:27.4,33.432,1.43,29.66,4.86,32.56,79.4,17.83,-5.57
50:27.4,33.442,1.3,29.39,4.89,32.7,79.16,17.88,-5.47
50:27.4,33.455,1.3,29.39,4.89,32.7,79.16,17.88,-5.47
50:27.4,33.461,1.25,29.27,4.91,32.89,79.21,17.9,-5.4
50:27.4,33.471,1.25,29.27,4.91,32.89,79.21,17.9,-5.4
50:27.4,33.482,1.11,29,4.89,33.15,79.04,17.99,-5.28
50:27.4,33.497,1.02,28.96,4.89,33.46,79.22,18.05,-5.21
50:27.4,33.503,1.02,28.96,4.89,33.46,79.22,18.05,-5.21
50:27.4,33.513,0.9,28.87,4.79,33.58,79.04,18.18,-5.17
50:27.4,33.522,0.78,28.7,4.82,33.81,78.99,18.24,-5.07
50:27.5,33.533,0.78,28.7,4.82,33.81,78.99,18.24,-5.07
50:27.5,33.546,0.64,28.49,4.78,34.15,78.94,18.34,-4.95
50:27.5,33.56,0.64,28.49,4.78,34.15,78.94,18.34,-4.95
50:27.5,33.564,0.51,28.32,4.82,34.48,79.02,18.4,-4.84
50:27.5,33.578,0.43,28.2,4.91,34.89,79.32,18.41,-4.72
50:27.5,33.584,0.43,28.2,4.91,34.89,79.32,18.41,-4.72
50:27.5,33.594,0.4,28.06,4.95,35.22,79.52,18.41,-4.64
50:27.5,33.605,0.28,28.06,4.93,35.4,79.57,18.5,-4.59
50:27.5,33.614,0.28,28.06,4.93,35.4,79.57,18.5,-4.59
50:27.5,33.623,0.31,28.04,4.87,35.4,79.52,18.51,-4.6
50:27.6,33.639,0.31,28.04,4.87,35.4,79.52,18.51,-4.6
50:27.6,33.648,0.22,28.24,4.82,35.26,79.42,18.6,-4.65
50:27.6,33.655,0.29,28.36,4.75,35.08,79.37,18.59,-4.72
50:27.6,33.666,0.29,28.36,4.75,35.08,79.37,18.59,-4.72
50:27.6,33.675,0.33,28.52,4.71,34.94,79.39,18.59,-4.79
50:27.6,33.685,0.43,28.72,4.73,34.76,79.53,18.53,-4.87
50:27.6,33.695,0.43,28.72,4.73,34.76,79.53,18.53,-4.87
50:27.6,33.715,0.42,28.81,4.64,34.62,79.39,18.58,-4.92
50:27.6,33.716,0.44,28.81,4.61,34.26,79.01,18.57,-4.99
50:27.7,33.727,0.44,28.79,4.61,34.26,78.99,18.57,-4.98
50:27.7,33.744,0.49,28.94,4.61,34.08,79.01,18.54,-5.05
50:27.7,33.754,0.49,28.94,4.61,34.08,79.01,18.54,-5.05
50:27.7,33.764,0.62,29,4.61,33.89,79.01,18.46,-5.12
50:27.7,33.773,0.67,29.15,4.66,33.58,78.94,18.4,-5.2
50:27.7,33.782,0.67,29.15,4.66,33.58,78.94,18.4,-5.2
50:27.7,33.79,0.73,29.37,4.69,33.4,79.07,18.35,-5.27
50:27.7,33.803,0.85,29.36,4.72,33.23,79.05,18.25,-5.32
50:27.7,33.808,0.85,29.36,4.72,33.23,79.05,18.25,-5.32
50:27.7,33.818,0.92,29.21,4.75,33.06,78.83,18.18,-5.32
50:27.8,33.833,0.92,29.21,4.75,33.06,78.83,18.18,-5.32
50:27.8,33.839,0.91,29.2,4.72,33.02,78.74,18.2,-5.33
50:27.8,33.851,1.08,29.32,4.86,33.18,79.33,18.04,-5.34
50:27.8,33.86,1.08,29.32,4.86,33.18,79.33,18.04,-5.34
50:27.8,33.869,1.24,29.38,4.85,32.97,79.32,17.95,-5.42
50:27.8,33.881,1.3,29.3,4.88,32.84,79.21,17.89,-5.43
50:27.8,33.89,1.3,29.3,4.88,32.84,79.21,17.89,-5.43
50:27.8,33.899,1.39,29.38,4.96,32.78,79.39,17.8,-5.46
50:27.8,33.917,1.39,29.38,4.96,32.78,79.39,17.8,-5.46
50:27.8,33.923,1.47,29.31,4.99,32.84,79.5,17.73,-5.45
50:27.9,33.931,1.59,29.26,5.13,32.79,79.66,17.58,-5.45
50:27.9,33.94,1.59,29.26,5.13,32.79,79.66,17.58,-5.45
50:27.9,33.959,1.75,29.3,5.16,32.6,79.69,17.47,-5.51
50:27.9,33.968,1.84,29.37,5.18,32.31,79.58,17.4,-5.58
50:27.9,33.977,1.84,29.37,5.18,32.31,79.58,17.4,-5.58
50:27.9,33.986,1.92,29.45,5.16,32.11,79.52,17.36,-5.65
50:27.9,33.992,1.96,29.36,5.14,31.72,79.06,17.31,-5.7
50:27.9,34.006,1.96,29.36,5.14,31.72,79.06,17.31,-5.7
50:27.9,34.012,2.01,29.37,5.08,31.49,78.84,17.3,-5.76
50:27.9,34.023,2.01,29.37,5.08,31.49,78.84,17.3,-5.76
50:28.0,34.033,2.14,29.47,5.06,31.3,78.86,17.24,-5.84
50:28.0,34.043,2.19,29.56,5.08,31.06,78.79,17.19,-5.91
50:28.0,34.053,2.19,29.56,5.08,31.06,78.79,17.19,-5.91
50:28.0,34.063,2.26,29.82,5,30.82,78.79,17.2,-6.02
50:28.0,34.073,2.25,30.01,4.95,30.69,78.79,17.23,-6.08
50:28.0,34.09,2.25,30.01,4.95,30.69,78.79,17.23,-6.08
50:28.0,34.1,2.35,30.12,4.95,30.59,78.89,17.18,-6.14
50:28.0,34.109,2.35,30.12,4.95,30.59,78.89,17.18,-6.14
50:28.0,34.12,2.36,30.27,4.84,30.64,78.99,17.25,-6.18
50:28.0,34.124,2.23,30.34,4.87,30.67,78.99,17.31,-6.16
50:28.1,34.143,2.23,30.34,4.87,30.67,78.99,17.31,-6.16
50:28.1,34.153,2.24,30.43,4.86,30.78,79.2,17.32,-6.16
50:28.1,34.163,2.16,30.44,4.74,31.02,79.25,17.45,-6.13
50:28.1,34.166,2.16,30.44,4.74,31.02,79.25,17.45,-6.13
50:28.1,34.176,1.97,30.42,4.76,31.33,79.37,17.56,-6.03
50:28.1,34.185,1.76,30.35,4.68,31.76,79.43,17.74,-5.92
50:28.1,34.197,1.76,30.35,4.68,31.76,79.43,17.74,-5.92
50:28.1,34.206,1.54,30.25,4.67,32.14,79.49,17.88,-5.8
50:28.1,34.216,1.54,30.25,4.67,32.14,79.49,17.88,-5.8
50:28.2,34.227,1.3,30.14,4.6,32.46,79.38,18.07,-5.7
50:28.2,34.236,1.21,30.15,4.56,32.75,79.56,18.16,-5.64
50:28.2,34.251,1.21,30.15,4.56,32.75,79.56,18.16,-5.64
50:28.2,34.262,1.09,30.24,4.46,32.89,79.57,18.29,-5.63
50:28.2,34.268,1,30.28,4.38,32.81,79.36,18.39,-5.64
50:28.2,34.277,1,30.28,4.38,32.81,79.36,18.39,-5.64
50:28.2,34.287,0.97,30.36,4.4,32.76,79.39,18.39,-5.66
50:28.2,34.298,0.97,30.36,4.4,32.76,79.39,18.39,-5.66
50:28.2,34.309,0.85,30.36,4.26,32.64,78.99,18.53,-5.68
50:28.2,34.318,0.89,30.36,4.29,32.53,78.95,18.49,-5.7
50:28.3,34.333,0.89,30.36,4.29,32.53,78.95,18.49,-5.7
50:28.3,34.343,0.81,30.3,4.26,32.57,78.81,18.56,-5.67
50:28.3,34.349,0.85,30.35,4.24,32.67,78.99,18.55,-5.68
50:28.3,34.359,0.85,30.35,4.24,32.67,78.99,18.55,-5.68
50:28.3,34.373,0.9,30.53,4.27,32.76,79.36,18.51,-5.7
50:28.3,34.379,0.9,30.53,4.27,32.76,79.36,18.51,-5.7
50:28.3,34.389,0.85,30.62,4.3,32.84,79.5,18.54,-5.69
50:28.3,34.4,0.86,30.77,4.26,32.8,79.58,18.55,-5.73
50:28.3,34.411,0.86,30.77,4.26,32.8,79.58,18.55,-5.73
50:28.3,34.421,0.87,30.81,4.12,32.81,79.5,18.63,-5.76
50:28.4,34.431,0.86,30.78,4.19,32.77,79.49,18.59,-5.75
50:28.4,34.449,0.86,30.78,4.19,32.77,79.49,18.59,-5.75
50:28.4,34.457,0.78,30.67,4.2,32.8,79.34,18.63,-5.71
50:28.4,34.467,0.79,30.42,4.19,32.95,79.24,18.63,-5.64
50:28.4,34.477,0.79,30.42,4.19,32.95,79.24,18.63,-5.64
50:28.4,34.486,0.68,30.42,4.14,32.97,79.1,18.72,-5.62
50:28.4,34.495,0.68,30.42,4.14,32.97,79.1,18.72,-5.62
50:28.4,34.503,0.66,30.44,4.21,32.9,79.1,18.69,-5.62
50:28.4,34.512,0.68,30.52,4.18,32.88,79.15,18.7,-5.65
50:28.4,34.523,0.68,30.52,4.18,32.88,79.15,18.7,-5.65
50:28.5,34.532,0.6,30.39,4.12,32.79,78.79,18.77,-5.64
50:28.5,34.547,0.63,30.16,4.22,33.03,78.92,18.69,-5.54
50:28.5,34.553,0.63,30.16,4.22,33.03,78.92,18.69,-5.54
50:28.5,34.562,0.56,29.87,4.34,33.28,78.93,18.66,-5.41
50:28.5,34.572,0.56,29.87,4.34,33.28,78.93,18.66,-5.41
50:28.5,34.583,0.55,29.6,4.46,33.67,79.17,18.61,-5.28
50:28.5,34.602,0.47,29.25,4.59,34.07,79.27,18.58,-5.11
50:28.5,34.603,0.47,29.25,4.59,34.07,79.27,18.58,-5.11
50:28.5,34.62,0.47,28.81,4.71,34.33,79.21,18.5,-4.97
50:28.5,34.625,0.28,28.17,4.86,34.84,79.04,18.52,-4.7
50:28.6,34.634,0.28,28.17,4.86,34.84,79.04,18.52,-4.7
50:28.6,34.643,0.33,27.8,4.94,35.12,79.08,18.44,-4.58
50:28.6,34.653,0.33,27.8,4.94,35.12,79.08,18.44,-4.58
50:28.6,34.663,0.34,27.68,5.05,35.18,79.14,18.37,-4.53
50:28.6,34.674,0.43,27.62,5.18,35.24,79.36,18.24,-4.51
50:28.6,34.683,0.43,27.62,5.18,35.24,79.36,18.24,-4.51
50:28.6,34.698,0.6,27.67,5.29,35.19,79.63,18.09,-4.55
50:28.6,34.704,0.7,27.62,5.39,35.01,79.59,17.97,-4.57
50:28.6,34.718,0.7,27.62,5.39,35.01,79.59,17.97,-4.57
50:28.6,34.724,0.98,27.74,5.49,34.85,79.94,17.75,-4.66
50:28.7,34.734,0.98,27.74,5.49,34.85,79.94,17.75,-4.66
50:28.7,34.744,1.1,27.6,5.64,34.87,80.09,17.6,-4.63
50:28.7,34.763,1.17,27.31,5.84,34.81,80.01,17.43,-4.57
50:28.7,34.765,1.17,27.31,5.84,34.81,80.01,17.43,-4.57
50:28.7,34.776,1.31,26.93,5.89,34.73,79.74,17.3,-4.52
50:28.7,34.786,1.4,26.79,5.99,34.5,79.56,17.17,-4.53
50:28.7,34.795,1.4,26.79,5.99,34.5,79.56,17.17,-4.53
50:28.7,34.805,1.6,27.05,5.96,34.05,79.54,17.06,-4.7
50:28.7,34.816,1.6,27.05,5.96,34.05,79.54,17.06,-4.7
50:28.8,34.834,1.79,27.31,5.84,33.32,79.14,17,-4.91
50:28.8,34.843,1.92,27.44,5.67,32.68,78.58,16.98,-5.09
50:28.8,34.853,1.92,27.44,5.67,32.68,78.58,16.98,-5.09
50:28.8,34.863,2.02,27.58,5.6,32.24,78.33,16.94,-5.22
50:28.8,34.873,1.93,27.48,5.57,32.31,78.17,17.01,-5.17
50:28.8,34.883,1.93,27.48,5.57,32.31,78.17,17.01,-5.17
50:28.8,34.888,1.89,27.41,5.68,32.55,78.41,16.98,-5.1
50:28.8,34.896,1.89,27.41,5.68,32.55,78.41,16.98,-5.1
50:28.8,34.907,1.84,27.58,5.57,32.6,78.46,17.09,-5.13
50:28.8,34.916,1.73,27.83,5.49,32.84,78.77,17.22,-5.13
50:28.9,34.927,1.73,27.83,5.49,32.84,78.77,17.22,-5.13
50:28.9,34.937,1.7,28.14,5.37,32.96,79.05,17.34,-5.19
50:28.9,34.947,1.49,28.28,5.38,33.17,79.2,17.47,-5.14
50:28.9,34.962,1.49,28.28,5.38,33.17,79.2,17.47,-5.14
50:28.9,34.968,1.45,28.46,5.29,33.45,79.54,17.56,-5.14
50:28.9,34.979,1.45,28.46,5.29,33.45,79.54,17.56,-5.14
50:28.9,34.987,1.42,28.61,5.25,33.58,79.76,17.61,-5.15
